user	app	cate	location	time_bin
277	1133	13	8746	4745
277	99	13	8746	4746
277	470	13	8746	4747
277	9	13	8746	4748
277	9	13	8746	4749
277	9	13	8746	4750
277	9	13	8746	4751
277	9	13	8746	4752
277	9	13	8746	4753
277	9	13	8746	4754
277	9	13	8746	4755
277	9	13	8746	4756
277	9	13	8746	4757
277	9	13	8746	4758
277	9	13	8746	4759
277	9	13	8746	4760
277	9	13	8746	4761
277	606	13	8746	4762
277	1470	13	8746	4763
277	9	13	8746	4764
277	9	13	8746	4765
277	9	13	8746	4766
277	9	13	8746	4767
277	9	13	8746	4768
277	9	13	8746	4769
277	9	13	8746	4770
277	9	13	8746	4771
277	9	13	8746	4772
277	9	13	8746	4773
277	9	13	8746	4774
277	9	13	8746	4775
277	9	13	8746	4776
277	9	13	8746	4777
277	82	13	8746	4778
277	9	13	8746	4779
277	577	13	8746	4780
277	9	13	8746	4781
277	9	13	8746	4782
277	9	13	8746	4783
277	9	13	8746	4784
277	9	13	8746	4785
277	9	13	8746	4786
277	9	13	8746	4787
277	9	13	8746	4788
277	9	13	8746	4789
277	9	13	8746	4790
277	9	13	8746	4791
277	9	13	8746	4792
277	9	13	8746	4793
277	8	13	8746	4794
277	959	13	8746	4795
277	606	13	8746	4796
277	9	13	8746	4797
277	9	13	8746	4798
277	9	13	8746	4799
277	9	13	8746	4800
277	9	13	8746	4801
277	1465	13	8746	4803
277	9	13	8746	4802
277	1073	13	8746	4804
277	9	13	8746	4805
277	9	13	8746	4806
277	9	13	8746	4807
277	1456	13	8746	4808
277	9	13	8746	4809
277	1249	0	7792	6702
277	301	0	7792	6703
277	301	0	7792	6711
278	1318	9	6717	3424
278	34	0	6717	3441
278	17	9	6717	3438
278	1	4	6717	3442
278	1	4	6717	3445
278	375	4	6717	3462
278	52	0	6717	3464
278	42	0	6717	3465
278	135	0	6717	3469
278	479	0	6717	3501
278	440	0	6717	3498
278	362	0	6717	3499
278	105	0	6717	3500
278	42	0	6717	3505
278	362	0	6717	3559
278	34	0	6717	3630
278	42	0	6717	3632
278	34	0	6717	3650
278	34	0	6717	3656
278	1	4	6717	3925
278	34	0	6717	3926
278	42	0	6717	3938
278	34	0	6717	3955
278	34	0	6718	4035
278	42	0	6718	4053
278	829	0	6718	4055
278	329	1	6718	4058
278	34	0	6718	4135
278	34	0	6717	4217
278	932	4	6717	4230
278	42	0	6717	4249
278	1619	0	6717	4266
278	80	0	6717	4267
278	42	0	6717	4296
278	42	0	6717	4297
278	329	1	6717	4298
278	34	0	6717	4329
278	34	0	6717	4352
278	1	4	6717	4428
278	1411	0	6717	4458
278	34	0	6717	4552
278	34	0	6717	4695
278	42	0	6717	4755
278	506	0	6717	4752
278	42	0	6717	4758
278	34	0	6717	4759
278	586	0	6718	4823
278	34	0	6717	4951
278	34	0	6718	4992
278	34	0	6717	5088
278	34	0	6718	5191
278	1606	0	6718	5198
278	42	0	6718	5204
278	42	0	6718	5210
278	34	0	6717	5438
278	34	0	6717	5436
278	34	0	6717	5448
278	34	0	6718	5589
278	34	0	6718	5640
278	34	0	6717	5886
278	1	4	6717	5892
278	34	0	6717	5895
278	851	0	6717	6054
278	34	0	6717	6179
278	47	0	6717	6220
278	42	0	6717	6224
278	1066	0	6717	6226
278	840	1	6717	6227
278	329	1	6717	6231
281	93	0	1758	249
281	17	9	1758	483
281	17	9	1758	484
281	93	0	1758	662
281	17	9	1758	1563
281	1548	9	1758	1564
281	93	0	1758	1745
281	93	0	1758	1866
281	93	0	745	3418
281	93	0	1373	3552
281	93	0	8265	3643
281	17	9	8604	3840
281	1	4	8604	3931
281	1630	4	8604	3956
281	226	0	8604	3959
281	52	0	8604	3960
281	824	0	8268	4016
281	17	9	8604	4026
281	1215	9	8604	4030
281	93	0	8604	4116
281	1630	4	8604	4257
281	1	4	8604	4328
281	824	0	8604	4390
281	1609	0	8604	4539
281	1866	9	8604	4548
281	607	9	8604	4549
281	17	9	8604	4550
281	17	9	8604	4551
281	17	9	8604	4552
281	17	9	8604	4553
281	17	9	8604	4554
281	17	9	8604	4555
281	17	9	8604	4556
281	93	0	8604	4695
281	901	0	8604	4838
281	93	0	8604	5227
281	1546	0	8604	5441
281	413	9	8604	5443
281	369	4	8604	5444
281	93	0	8604	5574
281	1	4	8604	5576
281	17	9	8604	5631
281	898	0	8604	5648
281	1521	0	2466	6285
281	93	0	2466	6452
281	93	0	1758	6679
281	523	9	1758	6680
281	17	9	1758	6725
282	136	15	9225	3567
282	191	0	9225	3984
282	136	15	9225	4144
282	136	15	9225	4501
282	52	0	9225	4593
282	17	9	9225	4817
282	1822	9	9225	4818
282	974	9	9225	4856
282	1	4	9225	4921
282	121	4	9225	4924
282	448	4	9225	4925
282	2	4	9225	4926
282	377	4	9225	4927
282	2	4	9225	4928
282	2	4	9225	4929
282	2	4	9225	4937
282	2	4	9225	4948
282	2	4	9225	4949
282	2	4	9225	4950
282	568	4	9225	4951
282	5	4	9225	4952
282	2	4	9225	4953
282	2	4	9225	4954
282	2	4	9225	4961
282	223	4	9225	4965
282	2	4	9225	4970
282	132	0	9225	5129
282	136	15	9225	5401
282	191	0	9225	5460
282	191	0	9225	5781
282	136	15	9225	6195
282	136	15	9225	6266
282	93	0	9225	6730
282	136	15	9225	6870
282	136	15	9225	7034
282	42	0	9225	7035
282	121	4	9225	7032
282	275	0	9225	7036
282	136	15	9225	7038
282	42	0	9225	7039
282	1721	4	9225	7041
282	1553	2	9225	7055
282	755	2	9225	7056
282	2	4	9225	7151
282	2	4	9225	7152
282	2	4	9225	7153
282	2	4	9225	7155
282	1734	2	9225	7159
282	390	2	9225	7160
282	47	0	9225	7178
282	510	0	2504	7299
282	1693	0	9357	7321
282	523	9	9357	7322
282	17	9	9357	7323
282	933	0	9357	7324
282	17	9	9357	7325
282	384	9	9357	7326
282	413	9	9357	7328
282	17	9	9357	7329
282	191	0	9357	7327
294	93	0	2084	93
294	725	0	2084	2648
294	64	0	2084	2649
294	17	9	2084	2673
294	389	9	2084	2674
294	1	4	2084	2871
294	526	0	2084	2873
294	871	0	2084	2881
294	1380	0	2084	2883
294	1380	0	2084	2884
294	64	0	2084	2959
294	64	0	2084	3327
294	64	0	2084	3445
294	10	15	2084	3459
294	10	15	2084	3456
294	64	0	2084	3457
294	289	15	2084	3460
294	10	15	2084	3463
294	1695	15	2084	3468
294	17	9	3928	3753
294	93	0	4484	7013
294	1380	0	4260	7020
294	64	0	4440	7060
294	64	0	9323	7176
294	64	0	392	7258
294	93	0	343	7318
294	64	0	343	7323
294	64	0	2160	7389
294	64	0	2084	7562
294	64	0	2084	7635
294	93	0	2084	7645
294	38	0	2084	7723
294	38	0	2084	7724
294	64	0	2084	7731
294	64	0	2084	7800
294	64	0	2084	7822
294	17	9	2084	7887
294	1597	0	2084	7888
294	17	9	2084	7889
294	1157	9	2084	7896
294	52	0	2084	7927
294	64	0	2084	8013
294	158	0	2084	8029
294	319	0	2084	8031
294	64	0	2084	8128
294	1382	0	2084	8143
294	958	0	2084	8173
294	93	0	2084	8225
294	958	0	2084	8234
294	958	0	2084	8247
298	174	4	4521	2791
298	370	4	4521	2793
298	228	4	4930	2940
298	47	0	4913	3068
298	1	4	4913	3092
298	55	4	5181	3227
298	55	4	5181	3228
298	55	4	5181	3255
298	55	4	5181	3259
298	55	4	5181	3264
298	932	4	5181	3269
298	55	4	6322	3276
298	398	4	6322	3277
298	55	4	6322	3282
298	55	4	6322	3291
298	55	4	6322	3295
298	358	4	6322	3299
298	23	4	6322	3303
298	55	4	6322	3309
298	1630	4	6322	3312
298	55	4	6322	3313
298	370	4	6322	3991
298	55	4	6322	3999
298	1	4	4913	4176
298	1	4	4913	4212
298	1	4	3924	6822
298	1	4	3924	6828
298	1	4	3924	6833
298	52	0	3924	6834
298	1	4	3924	6890
298	1	4	3924	6901
298	1	4	3924	7479
298	935	4	3882	7555
298	1	4	3924	8205
298	935	4	3924	8229
298	1	4	3924	8250
298	1595	4	3924	8253
298	55	4	3924	8256
298	286	4	3924	8257
298	370	4	3924	8278
298	55	4	3924	8283
298	358	4	3924	8288
298	55	4	3924	8298
298	1232	4	3924	8300
298	1	4	3924	8347
312	1323	0	8266	3361
312	42	0	8266	3365
312	42	0	8266	3372
312	1595	4	8170	3406
312	1	4	8214	3462
312	1323	0	8214	3487
312	1323	0	8214	3517
312	1943	0	8214	3516
312	1323	0	8660	3549
312	1323	0	8214	3590
312	1323	0	8214	3591
312	1323	0	8214	3603
312	1	4	8214	3602
312	1108	0	8660	3624
312	1064	0	8660	3629
312	877	0	8660	3644
312	843	4	8660	3642
312	1	4	8387	3679
312	42	0	8555	3789
312	1584	0	7931	3801
312	42	0	8646	3882
312	1323	0	9078	4704
312	1	4	9078	5108
312	42	0	9078	5883
312	893	0	8559	6368
312	42	0	8559	6853
312	1	4	9078	7486
312	42	0	9078	8048
312	42	0	8266	8478
312	30	2	8266	8523
32	448	4	8224	327
32	182	0	8224	529
32	1	4	8224	530
32	363	4	8224	531
32	1484	4	8224	532
32	1	4	8224	534
32	1	4	8224	536
32	182	0	8224	2337
32	46	0	8224	2338
32	5	4	8224	2342
32	5	4	8224	2343
32	5	4	8224	2340
32	376	4	8224	2341
32	108	0	8224	2345
32	108	0	8224	2346
32	108	0	8224	2348
32	108	0	8224	2349
32	108	0	8224	2347
32	108	0	8224	2350
32	108	0	8224	2351
32	108	0	8224	2353
32	1383	4	8224	2437
32	1	4	8224	2508
32	82	13	8224	2646
32	2	4	8224	2650
32	929	4	8224	2653
32	74	0	8224	2671
32	182	0	8224	2715
32	1	4	8224	2712
32	555	9	8224	2744
32	176	9	8224	2745
32	631	9	8224	2748
32	79	9	8224	2757
32	1432	0	8224	2763
32	1109	0	8224	2764
32	1109	0	8224	2766
32	1109	0	8224	2767
32	1573	17	8224	2768
32	1573	17	8224	2770
32	1573	17	8224	2771
32	1104	0	8224	2772
32	79	9	8224	2773
32	79	9	8224	2774
32	1162	0	8224	2775
32	1573	17	8224	2781
32	1573	17	8224	2794
32	1573	17	8224	2811
32	1825	17	8224	2824
32	1573	17	8224	2838
32	1573	17	8224	2841
32	1119	0	8224	2845
32	656	17	8224	2854
32	1742	17	8224	2871
32	182	0	8224	2868
32	415	15	8224	2869
32	10	15	8224	2870
32	10	15	8224	2872
32	10	15	8224	2873
32	10	15	8224	2874
32	10	15	8224	2875
32	407	15	8224	2876
32	10	15	8224	2877
32	10	15	8224	2878
32	10	15	8224	2879
32	10	15	8224	2880
32	1667	15	8224	2881
32	10	15	8224	2882
32	10	15	8224	2883
32	965	17	8224	2884
32	1109	0	8224	2887
32	1573	17	8224	2894
32	1847	17	8224	2901
32	1573	17	8224	2914
32	1573	17	8224	2931
32	1573	17	8224	2944
32	1573	17	8224	2961
32	1573	17	8224	2963
32	1649	17	8224	2974
32	917	4	8224	2988
32	82	13	8224	3000
32	1109	0	8224	3014
32	350	0	8224	3016
32	1109	0	8224	3025
32	1972	17	8224	3024
32	527	17	8224	3041
32	1847	17	8224	3054
32	5	4	8224	3062
32	1398	0	8224	3063
32	762	4	8224	3064
32	1	4	8224	3065
32	1573	17	8224	3071
32	1314	0	8224	3090
32	1109	0	8224	3091
32	1	4	8224	3138
32	1	4	8224	3139
32	1573	17	8224	3140
32	1109	0	8224	3141
32	1109	0	8224	3143
32	563	0	8225	3173
32	1573	17	8225	3182
32	1109	0	8225	3184
32	1109	0	8225	3187
32	1573	17	8225	3199
32	1	4	8225	3211
32	1573	17	8225	3212
32	1109	0	8280	3271
32	990	15	4092	3791
32	527	17	4092	3792
32	10	15	4092	3795
32	1573	17	4092	3805
32	10	15	4092	3810
32	10	15	4092	3813
32	10	15	4092	3814
32	1539	15	4092	3816
32	1573	17	4092	3822
32	10	15	4092	3834
32	1987	17	4092	3835
32	10	15	4092	3838
32	963	15	4129	3852
32	1573	17	4129	3853
32	209	15	4129	3858
32	1870	15	4129	3860
32	10	15	4129	3863
32	63	17	4129	3864
32	10	15	4129	3870
32	1573	17	4129	3882
32	10	15	4129	3884
32	10	15	4129	3886
32	1681	17	9587	3895
32	10	15	9587	3898
32	10	15	9587	3899
32	1109	0	9587	3902
32	1573	17	9587	3911
32	209	15	9587	3912
32	1109	0	9587	3919
32	82	13	9323	6067
32	1038	0	9585	6219
32	230	0	477	6309
32	904	0	477	6315
32	82	13	479	7502
32	1649	17	479	7508
32	1987	17	479	7521
32	1573	17	479	7538
32	1681	17	4125	7546
32	1	4	4125	7548
32	1	4	4125	7550
32	1573	17	4125	7551
32	1109	0	4125	7561
32	1109	0	4125	7562
32	1573	17	4125	7568
32	111	17	4125	7581
32	1054	0	4125	7589
32	123	17	4125	7598
32	27	0	6644	7716
32	530	0	6644	7719
32	1573	17	6644	7731
32	1573	17	6644	7748
32	1573	17	6644	7761
32	1087	4	6644	7763
32	1392	1	6644	7766
32	925	1	6644	7767
32	7	1	6644	7764
32	7	1	6644	7768
32	215	1	6644	7769
32	7	1	6644	7770
32	7	1	6644	7772
32	300	1	7087	7774
32	981	0	7087	7777
32	1573	17	7087	7778
32	169	0	7087	7784
32	1573	17	7087	7785
32	1109	0	7087	7790
32	1573	17	59	7808
32	1109	0	398	7817
32	1	4	398	7818
32	1573	17	398	7821
32	1573	17	9832	7826
32	1109	0	9832	7827
324	23	4	3460	3218
324	1	4	3460	3221
324	23	4	3460	3223
324	23	4	3460	3224
324	929	4	3460	3225
324	23	4	3460	3222
324	23	4	3460	3226
324	929	4	3460	3227
324	1383	4	3460	3230
324	23	4	3460	3231
324	1751	4	3460	3228
324	23	4	3460	3233
324	938	0	3460	3234
324	938	0	3460	3235
324	938	0	3460	3236
324	23	4	3460	3239
324	23	4	3460	3240
324	23	4	3460	3242
324	23	4	3460	3241
324	23	4	3460	3244
324	971	0	3460	3245
324	23	4	3460	3247
324	23	4	3460	3248
324	202	4	3460	3249
324	1317	4	3460	3246
324	46	0	3460	3251
324	55	4	3460	3253
324	371	4	3460	3254
324	1026	0	3460	3257
324	1	4	3460	3259
324	107	0	3460	3261
324	1026	0	3460	3263
324	280	0	3460	3269
324	992	3	3460	3272
324	12	3	3460	3273
324	303	3	3460	3274
324	1445	3	3460	3275
324	1871	0	3288	3281
324	1114	0	3288	3287
324	263	0	3288	3289
324	1205	0	3288	3293
324	1232	4	3288	3297
324	1013	4	3288	3294
324	1026	0	3288	3299
324	248	0	3288	3305
324	1026	0	3288	3311
324	890	0	3288	3317
324	1026	0	3288	3323
324	1026	0	3288	3329
324	1026	0	3288	3335
324	1026	0	3288	3341
324	23	4	3288	3343
324	1026	0	3288	3347
324	1723	4	3288	3348
324	1174	0	3288	3349
324	914	0	3288	3350
324	1026	0	3288	3353
324	1026	0	3288	3359
324	568	4	3288	3362
324	1026	0	3288	3365
324	1026	0	3288	3371
324	1026	0	3288	3377
324	1026	0	3288	3383
324	495	0	3288	3389
324	1026	0	3288	3395
324	1026	0	3653	3401
324	18	4	3653	3402
324	1026	0	3653	3407
324	1026	0	3653	3413
324	42	0	3653	3416
324	42	0	3653	3417
324	1026	0	3653	3419
324	42	0	3653	3423
324	1026	0	3653	3425
324	1026	0	3653	3427
324	1026	0	3653	3428
324	42	0	3653	3429
324	1769	0	3653	3435
324	18	4	3653	3436
324	18	4	3653	3437
324	55	4	3653	3440
324	1301	0	3653	3438
324	55	4	3653	3441
324	55	4	3653	3442
324	252	4	3653	3444
324	17	9	3653	3449
324	17	9	3653	3450
324	18	4	3653	3460
324	177	0	3852	3538
324	177	0	3852	3539
324	1619	0	3852	3541
324	23	4	3852	3542
324	1232	4	3852	3543
324	375	4	3852	3545
324	74	0	3852	3551
324	927	4	3852	3555
324	1026	0	3852	3557
324	55	4	3852	3558
324	1026	0	3852	3563
324	1026	0	3852	3569
324	1026	0	3852	3575
324	1026	0	3851	3581
324	1820	0	3851	3587
324	1	4	3851	3588
324	1026	0	3851	3593
324	1026	0	3851	3599
324	55	4	3851	3603
324	1751	4	3851	3604
324	1026	0	3851	3605
324	1026	0	3851	3611
324	1557	0	3851	3617
324	1026	0	3851	3623
324	1026	0	3851	3629
324	1026	0	3851	3635
324	1026	0	3851	3641
324	519	0	3318	3766
324	18	4	3318	3767
324	55	4	3318	3768
324	519	0	3318	3769
324	519	0	3318	3770
324	763	4	3318	3771
324	1478	4	3318	3774
324	18	4	3318	3775
324	932	4	3318	3776
324	36	4	3318	3777
324	1174	0	3318	3780
324	23	4	3318	3781
324	18	4	3318	3782
324	135	0	3318	3783
324	98	2	3318	3784
324	1674	13	3318	3786
324	363	4	3318	3787
324	55	4	3318	3788
324	390	2	3318	3789
324	47	0	3318	3791
324	18	4	3318	3792
324	47	0	3318	3793
324	917	4	3318	3801
324	36	4	3318	3803
324	55	4	3318	3805
324	512	4	3318	3807
324	177	0	3318	3808
324	55	4	3318	3812
324	55	4	3318	3813
324	18	4	3318	3810
324	816	4	3318	3814
324	18	4	3318	3816
324	55	4	3318	3817
324	55	4	3318	3818
324	55	4	3318	3820
324	18	4	3318	3822
324	68	0	3318	3823
324	68	0	3318	3824
324	18	4	3641	3825
324	1285	4	3641	3828
324	55	4	3318	3829
324	512	4	3641	3830
324	372	4	3641	3831
324	55	4	3641	3836
324	461	4	3641	3837
324	18	4	3641	3838
324	18	4	3641	3840
324	18	4	3641	3841
324	18	4	3641	3842
324	855	4	3641	3846
324	1553	2	3641	3849
324	55	4	3641	3847
324	1721	4	3641	3851
324	18	4	3641	3855
324	55	4	3641	3852
324	1420	4	3641	3853
324	55	4	3641	3854
324	223	4	3641	3856
324	263	0	3641	3858
324	816	4	3641	3859
324	1087	4	3641	3860
324	18	4	3641	3861
324	18	4	3641	3862
324	1751	4	3641	3863
324	18	4	3641	3864
324	18	4	3641	3865
324	448	4	3641	3866
324	18	4	3641	3867
324	1462	4	3641	3868
324	23	4	3641	3869
324	18	4	3641	3870
324	1490	4	3641	3871
324	390	2	3641	3878
324	55	4	3641	3876
324	1783	4	3641	3881
324	653	4	3641	3885
324	55	4	3641	3886
324	55	4	3641	3887
324	55	4	3641	3891
324	18	4	3641	3888
324	1087	4	3641	3894
324	55	4	3641	3901
324	55	4	3641	3905
324	390	2	3641	3908
324	1381	2	3641	3909
324	619	4	3641	3907
324	55	4	3641	3910
324	55	4	3641	3911
324	1195	0	3725	3921
324	1070	0	3725	3918
324	18	4	3725	3919
324	1	4	3725	3920
324	1087	4	3725	3922
324	1704	4	3725	3924
324	55	4	3725	3925
324	1	4	3725	3926
324	55	4	3725	3929
324	18	4	3725	3931
324	18	4	3725	3932
324	55	4	3725	3933
324	637	2	3725	3938
324	55	4	3725	3943
324	55	4	3725	3945
324	369	4	3725	3946
324	18	4	3725	3950
324	18	4	3725	3951
324	18	4	3725	3952
324	370	4	3725	3966
324	55	4	3725	3984
324	1238	0	3725	3989
324	55	4	3725	3993
324	1630	4	3725	3990
324	177	0	3725	4008
324	570	0	3725	4009
324	55	4	3725	4024
324	55	4	3725	4025
324	935	4	3725	4029
324	377	4	3725	4034
324	1469	4	3725	4035
324	98	2	3725	4058
324	1612	0	3725	4076
324	12	3	3725	4079
324	12	3	3725	4080
324	12	3	3725	4081
324	19	3	3725	4082
324	1128	3	3725	4083
324	113	3	3725	4084
324	4	13	3725	4085
324	19	3	3725	4086
324	19	3	3725	4087
324	1107	3	3725	4088
324	135	0	3725	4089
324	19	3	3725	4096
324	23	4	3725	4100
324	1619	0	3725	4098
324	23	4	3725	4099
324	915	4	3725	4101
324	23	4	3725	4102
324	23	4	3725	4103
324	55	4	3725	4104
324	905	4	3725	4105
324	55	4	3725	4106
324	23	4	3725	4115
324	1619	0	3725	4116
324	23	4	3725	4119
324	55	4	3725	4128
324	243	4	3725	4130
324	1285	4	3725	4131
324	23	4	3725	4166
324	23	4	3725	4167
324	390	2	3207	4178
324	4	13	3207	4179
324	606	13	3207	4176
324	662	13	3207	4180
324	853	13	3207	4183
324	1174	0	3207	4184
324	103	0	3207	4185
324	618	0	3207	4182
324	42	0	3207	4189
324	1	4	3207	4188
324	98	2	3207	4190
324	182	0	3207	4191
324	103	0	3207	4193
324	103	0	3207	4194
324	1	4	3207	4195
324	261	0	3207	4197
324	55	4	3207	4198
324	55	4	3207	4199
324	18	4	3207	4201
324	572	4	3207	4202
324	1	4	3207	4203
324	810	3	3465	4231
324	12	3	3465	4232
324	1436	3	3465	4238
324	12	3	3465	4239
324	19	3	3465	4254
324	220	3	3465	4257
324	808	3	3465	4256
324	53	3	3465	4259
324	992	3	3465	4261
324	525	3	3465	4262
324	19	3	3465	4263
324	1836	3	3465	4260
324	471	4	4616	4440
324	1	4	9308	4878
324	1	4	9308	4879
324	235	4	9308	4885
324	1460	0	3324	6325
324	1	4	3324	6326
324	1	4	3324	6327
324	12	3	3324	6332
324	1107	3	3324	6333
324	19	3	3324	6331
324	1535	3	3324	6334
324	12	3	3324	6335
324	12	3	3324	6336
324	53	3	3324	6337
324	472	3	3324	6342
324	146	3	3324	6344
324	19	3	3324	6345
324	19	3	3324	6347
324	12	3	3324	6350
324	12	3	3324	6349
324	19	3	3324	6356
324	709	3	3324	6357
324	12	3	3324	6354
324	19	3	3324	6355
324	12	3	3324	6364
324	19	3	3324	6365
324	493	3	3324	6366
324	21	3	3324	6374
324	12	3	3324	6373
324	1754	3	3324	6385
324	12	3	3324	6386
324	12	3	3324	6387
324	12	3	3324	6384
324	53	3	3324	6388
324	19	3	3324	6392
324	19	3	3324	6390
324	12	3	3324	6391
324	967	3	3324	6396
324	19	3	3324	6397
324	12	3	3324	6398
324	19	3	3324	6402
324	19	3	3324	6403
324	1425	3	3324	6404
324	19	3	3324	6405
324	1321	3	3324	6417
324	1343	0	3324	6759
324	1003	0	3324	6763
324	1	4	4593	6955
324	1	4	4593	6956
324	1	4	4593	6961
324	709	3	4593	6969
324	211	3	4593	6970
324	50	3	4593	6971
324	1326	3	4593	6972
324	231	3	4593	6974
324	808	3	4593	6975
324	709	3	4593	6973
324	431	3	4593	6976
324	231	3	4593	6983
324	1800	3	4593	6984
324	720	3	4593	6986
324	156	3	4593	6990
324	211	3	4593	6991
324	211	3	4593	6992
324	211	3	4593	6993
324	231	3	4593	6994
324	1679	3	4593	6996
324	12	3	4593	6998
324	12	3	4593	6999
324	12	3	4593	7000
324	1438	3	4593	7003
324	12	3	4593	7004
324	967	3	4593	7002
324	53	3	4593	7005
324	53	3	4593	7006
324	53	3	4593	7007
324	53	3	4593	7008
324	53	3	4593	7009
324	53	3	4593	7011
324	53	3	4593	7010
324	53	3	4593	7012
324	53	3	4593	7013
324	53	3	4593	7015
324	53	3	4593	7016
324	53	3	4593	7017
324	53	3	4593	7014
324	19	3	4593	7018
324	12	3	4593	7019
324	228	4	4593	7028
324	1	4	4593	7029
324	1	4	4593	7030
324	12	3	3324	7067
324	12	3	3324	7068
324	12	3	3324	7070
324	19	3	3324	7071
324	19	3	3324	7069
324	53	3	3324	7083
324	12	3	3324	7081
324	12	3	3324	7082
324	19	3	3324	7084
324	720	3	3324	7085
324	1033	3	3324	7086
324	12	3	3324	7087
324	12	3	3324	7088
324	19	3	3324	7089
324	19	3	3324	7093
324	19	3	3324	7094
324	12	3	3324	7095
324	460	3	4731	7116
324	12	3	4731	7117
324	12	3	4731	7118
324	12	3	4731	7120
324	227	9	4731	7161
324	1	4	4731	7162
325	33	9	2655	28
325	10	15	2655	29
325	33	9	2655	39
325	974	9	2655	37
325	33	9	2655	66
325	347	0	2655	74
325	196	0	2655	75
325	347	0	2655	72
325	347	0	2655	73
325	127	0	2655	76
325	127	0	2655	79
325	347	0	2655	80
325	62	0	2655	81
325	731	0	2655	78
325	127	0	2655	82
325	127	0	2655	83
325	127	0	2655	84
325	127	0	2655	85
325	127	0	2655	86
325	127	0	2655	87
325	68	0	2655	88
325	127	0	2655	89
325	127	0	2655	90
325	127	0	2655	91
325	127	0	2655	92
325	127	0	2655	93
325	127	0	2655	94
325	127	0	2655	95
325	1590	0	2655	96
325	419	0	2655	97
325	860	0	2655	98
325	499	0	2655	99
325	127	0	2655	100
325	128	0	2655	101
325	128	0	2655	102
325	127	0	2655	103
325	127	0	2655	104
325	127	0	2655	105
325	27	0	2655	106
325	127	0	2655	107
325	1581	0	2655	108
325	127	0	2655	109
325	127	0	2655	110
325	848	0	2655	111
325	710	0	2655	112
325	330	0	2655	113
325	127	0	2655	114
325	127	0	2655	115
325	127	0	2655	116
325	1029	0	2655	117
325	127	0	2655	118
325	127	0	2655	119
325	127	0	2655	120
325	127	0	2655	121
325	127	0	2655	122
325	127	0	2655	123
325	127	0	2655	124
325	127	0	2655	125
325	127	0	2655	126
325	127	0	2655	127
325	127	0	2655	128
325	127	0	2655	129
325	127	0	2655	130
325	127	0	2655	131
325	1874	0	2655	132
325	1031	0	2655	133
325	127	0	2655	134
325	127	0	2655	135
325	710	0	2655	136
325	127	0	2655	137
325	127	0	2655	138
325	127	0	2655	139
325	55	4	2655	140
325	550	0	2655	141
325	127	0	2655	142
325	127	0	2655	143
325	127	0	2655	144
325	127	0	2655	145
325	127	0	2655	146
325	382	0	2655	147
325	1312	0	2655	148
325	127	0	2655	149
325	52	0	2655	150
325	127	0	2655	151
325	127	0	2655	152
325	127	0	2655	153
325	127	0	2655	154
325	127	0	2655	155
325	127	0	2655	156
325	127	0	2655	157
325	127	0	2655	158
325	301	0	2655	159
325	127	0	2655	160
325	1643	0	2655	161
325	243	4	2655	162
325	127	0	2655	163
325	1255	0	2655	164
325	127	0	2655	165
325	127	0	2655	166
325	127	0	2655	167
325	127	0	2655	168
325	1004	0	2655	169
325	496	0	2655	170
325	127	0	2655	171
325	127	0	2655	172
325	127	0	2655	173
325	127	0	2655	174
325	127	0	2655	175
325	127	0	2655	176
325	127	0	2655	177
325	127	0	2655	178
325	127	0	2655	179
325	127	0	2655	180
325	127	0	2655	181
325	127	0	2655	182
325	127	0	2655	183
325	127	0	2655	184
325	1684	0	2655	185
325	934	0	2655	186
325	127	0	2655	187
325	127	0	2655	188
325	223	4	2655	189
325	127	0	2655	190
325	243	4	2655	191
325	325	0	2655	192
325	127	0	2655	193
325	243	4	2655	194
325	127	0	2655	195
325	129	0	2655	196
325	1415	0	2655	197
325	127	0	2655	198
325	243	4	2655	199
325	127	0	2655	200
325	1791	0	2655	201
325	127	0	2655	202
325	127	0	2655	203
325	1029	0	2655	204
325	127	0	2655	205
325	127	0	2655	206
325	127	0	2655	207
325	400	0	2655	208
325	127	0	2655	209
325	127	0	2655	210
325	127	0	2655	211
325	127	0	2655	212
325	127	0	2655	213
325	315	0	2655	214
325	127	0	2655	215
325	127	0	2655	216
325	127	0	2655	217
325	522	4	2655	218
325	127	0	2655	219
325	127	0	2655	220
325	127	0	2655	221
325	127	0	2655	222
325	375	4	2655	223
325	127	0	2655	224
325	1597	0	2655	225
325	127	0	2655	226
325	122	0	2655	227
325	127	0	2655	228
325	127	0	2655	229
325	127	0	2655	230
325	820	0	2655	231
325	338	0	2655	232
325	127	0	2655	233
325	1738	0	2655	234
325	127	0	2655	235
325	127	0	2655	236
325	127	0	2655	237
325	479	0	2655	238
325	127	0	2655	239
325	127	0	2655	240
325	1751	4	2655	241
325	350	0	2655	242
325	127	0	2655	243
325	275	0	2655	244
325	127	0	2655	245
325	1683	0	2655	246
325	669	4	2655	247
325	127	0	2655	248
325	1196	0	2655	249
325	127	0	2655	250
325	127	0	2655	251
325	127	0	2655	252
325	47	0	2655	253
325	127	0	2655	254
325	127	0	2655	255
325	243	4	2655	256
325	127	0	2655	257
325	55	4	2655	258
325	1258	0	2655	259
325	347	0	2655	261
325	347	0	2655	260
325	357	0	2655	262
325	127	0	2655	263
325	1377	0	2655	264
325	127	0	2655	265
325	243	4	2655	266
325	243	4	2655	267
325	127	0	2655	268
325	127	0	2655	269
325	127	0	2655	270
325	243	4	2655	271
